#{"t_start": 1626962665.03672, "env_id": "fertilization-v0"}
r,l,t
65.893743,30,4551.619153
157.823505,30,4552.739708
0.0,30,4553.83224
0.0,30,4554.918261
-130.432499,30,4555.956097
0.0,30,4556.989861
129.717732,30,4558.088963
96.436293,30,4559.591153
34.667315,30,4561.263674
20.170138,30,4562.687969
0.0,30,4564.22314
-34.448761,30,4565.680751
45.796792,30,4566.936929
0.0,30,4568.261709
13.944044,30,4569.346218
0.0,30,4570.405276
6.98024,30,4571.466222
0.0,30,4572.497661
126.736821,30,4573.529815
0.0,30,4574.571962
152.711624,30,4575.613033
57.521857,30,4576.646566
0.0,30,4577.718322
84.377587,30,4578.771834
0.0,30,4579.818681
0.0,30,4580.905638
40.677848,30,4581.968772
0.0,30,4582.994109
89.198079,30,4584.143087
0.0,30,4585.191505
23.808767,30,4586.233318
-41.82172,30,4587.292431
120.431567,30,4588.335076
136.930799,30,4589.390607
92.65845,30,4590.470659
129.95802,30,4591.544109
19.103593,30,4592.64881
134.228992,30,4593.750896
-36.834064,30,4594.838503
116.753605,30,4595.976274
81.110944,30,4597.156562
0.0,30,4598.229699
0.0,30,4599.294974
133.81435,30,4600.436377
0.0,30,4601.488338
0.0,30,4602.59647
0.0,30,4603.691181
-65.282952,30,4605.077712
133.632847,30,4606.200493
0.0,30,4607.324362
-49.258606,30,4608.479227
-131.812729,30,4609.587747
109.930465,30,4610.748189
100.248895,30,4611.880993
-22.959096,30,4613.090476
11.700661,30,4614.18855
64.622154,30,4615.275232
151.530951,30,4616.375529
41.188558,30,4617.397236
-47.3802,30,4618.445076
7.529694,30,4619.473199
0.0,30,4620.529389
138.157412,30,4621.576664
87.614845,30,4622.654288
97.376524,30,4623.714419
60.712574,30,4624.805589
54.506229,30,4625.835211
11.13277,30,4626.932696
0.0,30,4628.057472
-109.416673,30,4629.170615
114.102884,30,4630.23343
0.0,30,4631.300258
55.7162,30,4632.378624
90.414989,30,4633.436847
94.97569,30,4634.471826
-4.3617,30,4635.498515
85.401637,30,4636.525272
135.51293,30,4637.630862
84.915881,30,4638.836477
0.0,30,4640.002059
0.0,30,4641.22243
121.974659,30,4642.542643
122.0692,30,4643.589868
-30.342247,30,4644.638736
63.039015,30,4645.814079
0.0,30,4646.887776
0.0,30,4647.956477
0.0,30,4649.017283
-24.877741,30,4650.08623
144.185502,30,4651.135422
35.15298,30,4652.170682
-40.421046,30,4653.308944
80.05005,30,4654.446574
77.36638,30,4656.796071
11.700661,30,4658.664382
65.499413,30,4660.560256
0.0,30,4662.431254
-31.080633,30,4663.961135
94.118175,30,4665.3553
-69.429587,30,4667.217885
0.0,30,4668.748315
0.0,30,4670.502871
132.399473,30,4672.318524
-150.119009,30,4674.144172
150.908953,30,4675.858666
83.887087,30,4677.420975
0.0,30,4678.91155
49.775837,30,4680.345002
0.0,30,4681.806265
0.0,30,4684.050415
41.188558,30,4686.203912
154.289599,30,4687.78537
-23.997954,30,4688.873947
-2.121563,30,4689.956929
128.781799,30,4691.291237
36.518596,30,4692.399678
0.0,30,4693.732334
19.371324,30,4694.951751
116.087496,30,4696.096984
0.0,30,4697.218215
63.322042,30,4698.401573
63.125375,30,4699.52157
0.0,30,4701.067227
28.44583,30,4702.433791
-61.494182,30,4703.733757
0.0,30,4704.948169
54.439499,30,4706.102256
0.0,30,4707.267621
0.0,30,4708.444708
137.65541,30,4709.580146
21.596945,30,4710.689005
0.0,30,4711.807077
0.0,30,4712.908989
163.4585,30,4714.020213
47.558502,30,4715.123831
124.869012,30,4716.256918
116.880567,30,4717.41478
0.0,30,4718.577363
-8.244986,30,4719.686209
0.0,30,4721.259923
132.657202,30,4722.643159
0.0,30,4723.819976
-3.720177,30,4724.987135
110.313949,30,4726.101218
13.622831,30,4727.212246
0.0,30,4728.372123
115.763799,30,4729.69627
-98.944835,30,4730.918869
0.0,30,4732.020648
123.193446,30,4733.141356
24.923078,30,4734.499623
0.0,30,4735.665076
78.384483,30,4736.880171
162.839837,30,4737.99534
21.073295,30,4739.152683
0.0,30,4740.273245
96.53865,30,4741.428091
33.01243,30,4742.573612
0.0,30,4743.675044
67.074686,30,4744.767077
36.812567,30,4745.893522
41.97911,30,4747.004119
21.596945,30,4748.122706
0.0,30,4749.252723
12.133445,30,4750.384434
1.307171,30,4751.469539
0.0,30,4752.592743
131.59189,30,4753.710898
44.875186,30,4754.815952
0.0,30,4755.91466
55.521555,30,4757.005037
99.558647,30,4758.111608
0.0,30,4759.213243
130.517447,30,4760.368897
0.0,30,4761.470901
0.0,30,4762.564601
-78.724707,30,4763.662649
0.0,30,4764.827215
101.721654,30,4765.933339
0.0,30,4767.034395
0.0,30,4768.152816
19.453029,30,4769.27448
-66.730274,30,4770.545574
-40.0,30,4771.661034
0.0,30,4773.120842
0.0,30,4774.217586
0.0,30,4775.368146
2.802911,30,4776.551848
0.0,30,4777.647568
76.27069,30,4778.809415
29.253684,30,4779.982036
0.0,30,4781.113309
154.458874,30,4782.218828
-2.81903,30,4783.333418
14.710142,30,4784.450818
0.0,30,4785.565748
10.622091,30,4786.661894
0.0,30,4787.729737
-110.494517,30,4788.852454
31.604527,30,4789.942666
25.535858,30,4791.09865
0.0,30,4792.350595
50.498232,30,4793.455123
-144.732262,30,4795.01151
-16.633929,30,4796.160448
134.47263,30,4797.275787
116.651382,30,4798.374505
35.67985,30,4799.459059
0.0,30,4800.502002
0.0,30,4801.593954
0.0,30,4802.634955
28.580797,30,4803.718501
22.875118,30,4804.802091
-156.543956,30,4806.212209
40.480977,30,4807.391045
0.0,30,4808.497192
63.125375,30,4809.582864
63.742631,30,4810.689285
138.389457,30,4812.085079
0.0,30,4813.18242
167.99874,30,4814.711672
162.377717,30,4815.853916
0.0,30,4817.013598
0.0,30,4818.184641
86.366815,30,4819.605829
88.857041,30,4820.850037
0.0,30,4821.910665
0.0,30,4822.963427
54.841909,30,4824.097836
55.432877,30,4825.126469
0.0,30,4826.187256
30.092405,30,4827.234027
-119.276756,30,4828.270552
46.79844,30,4829.297209
95.2362,30,4830.357776
145.650341,30,4831.398576
120.029722,30,4832.445274
65.216291,30,4833.484182
0.0,30,4834.551478
0.0,30,4835.604726
0.0,30,4836.638341
-32.999875,30,4837.666225
0.0,30,4838.728915
0.0,30,4839.823531
0.0,30,4840.863813
124.009618,30,4841.90032
125.079589,30,4842.948375
15.753264,30,4844.006008
-89.702751,30,4845.039993
-99.104047,30,4846.073568
-150.119009,30,4847.110548
53.633866,30,4848.257797
83.608043,30,4849.631558
-18.595665,30,4850.683825
14.071033,30,4851.717892
41.665979,30,4852.751876
0.0,30,4853.876546
0.0,30,4854.923478
35.442926,30,4855.967446
0.0,30,4857.00469
-83.798012,30,4858.058948
0.0,30,4859.100862
156.469861,30,4860.133138
85.429512,30,4861.205025
27.961709,30,4862.24796
-0.631967,30,4863.272909
-205.284906,30,4864.32029
0.0,30,4865.382834
0.0,30,4866.436598
-89.81205,30,4867.49443
-19.478478,30,4868.539662
0.0,30,4869.600088
47.608215,30,4870.828831
68.624891,30,4871.891732
-9.979209,30,4872.968363
0.0,30,4874.024554
0.0,30,4875.081589
0.0,30,4876.154562
0.0,30,4877.219473
0.0,30,4878.242118
97.784105,30,4879.285453
0.0,30,4880.393569
40.481041,30,4881.483624
96.8708,30,4882.559208
0.0,30,4883.647423
101.694163,30,4884.69062
149.01819,30,4885.963649
28.58227,30,4887.006618
0.0,30,4888.045236
0.0,30,4889.173604
6.157161,30,4890.338509
0.0,30,4891.492956
0.0,30,4892.5352
0.0,30,4893.604305
74.532819,30,4894.73226
0.0,30,4895.761128
0.0,30,4896.797506
92.482265,30,4897.848582
37.46013,30,4898.912262
19.718659,30,4899.963631
0.0,30,4901.00265
0.0,30,4902.048846
0.0,30,4903.229772
0.0,30,4904.261245
0.0,30,4905.285962
0.0,30,4906.320804
50.780544,30,4907.357294
0.0,30,4908.385735
1.442841,30,4909.450246
-34.236508,30,4910.509803
67.036575,30,4911.562642
-7.839878,30,4912.639362
22.508291,30,4913.6718
29.021867,30,4914.719153
0.0,30,4915.738535
0.0,30,4916.774051
125.389498,30,4917.816358
40.317896,30,4918.870016
58.256417,30,4919.932264
0.0,30,4920.9712
0.0,30,4922.282389
82.988654,30,4923.319655
50.5859,30,4924.436065
0.0,30,4925.525328
95.618324,30,4926.640537
-13.66388,30,4927.680626
151.349809,30,4928.727227
0.0,30,4929.784056
0.0,30,4930.829064
-34.236508,30,4931.86944
-24.356724,30,4932.91251
32.165583,30,4933.952608
26.286747,30,4934.993667
0.0,30,4936.038388
0.0,30,4937.083977
0.0,30,4938.131703
29.482208,30,4939.262193
104.347215,30,4940.351491
130.731557,30,4941.953092
-6.702176,30,4943.53351
0.0,30,4944.936604
116.377001,30,4946.433348
19.980159,30,4947.739464
0.0,30,4948.880083
0.0,30,4949.995872
0.0,30,4951.205662
-147.460782,30,4952.474763
116.310589,30,4953.58542
123.306901,30,4954.748807
124.088201,30,4955.989144
70.898777,30,4957.146199
73.396402,30,4958.263963
54.390004,30,4959.357379
-63.951654,30,4960.46267
-157.652527,30,4961.654792
88.397634,30,4963.025202
0.0,30,4964.143575
150.553434,30,4965.269212
139.486762,30,4966.680041
3.800576,30,4968.561142
0.0,30,4970.282668
89.761174,30,4971.859874
19.718659,30,4973.348319
101.777563,30,4974.492752
36.477945,30,4975.823274
0.0,30,4976.968738
34.103682,30,4978.038596
0.0,30,4980.05805
0.0,30,4981.185736
0.0,30,4982.211309
0.0,30,4983.296876
0.0,30,4984.440876
0.0,30,4985.538288
46.91073,30,4986.604092
23.579087,30,4987.708381
124.285931,30,4988.794238
-28.669402,30,4989.873796
134.657857,30,4990.923226
-14.731425,30,4992.003688
0.0,30,4993.067477
24.018541,30,4994.156887
133.981229,30,4995.281464
23.483394,30,4996.400467
0.0,30,4997.458162
0.0,30,4998.606107
0.0,30,4999.686204
0.0,30,5000.770817
43.874982,30,5001.815506
57.025399,30,5002.898069
0.0,30,5004.184255
48.972411,30,5005.298034
94.633828,30,5006.382612
-21.494182,30,5007.515639
114.862237,30,5008.59334
0.0,30,5009.645356
0.0,30,5010.694702
0.0,30,5011.719237
45.397867,30,5012.75403
-9.969888,30,5013.779576
0.0,30,5014.798694
69.088939,30,5015.814062
0.0,30,5016.831393
-24.896447,30,5017.865686
0.0,30,5018.895335
0.0,30,5019.967865
0.0,30,5021.017768
0.0,30,5022.128992
36.189815,30,5023.21332
45.737513,30,5024.301622
91.963197,30,5025.361061
24.487307,30,5026.71775
8.194812,30,5028.151998
0.0,30,5029.425543
0.0,30,5030.617973
14.790007,30,5031.74564
125.049451,30,5033.033511
122.160629,30,5034.246542
0.0,30,5035.431213
102.185152,30,5036.624092
39.315166,30,5038.043987
26.505784,30,5039.21735
19.750114,30,5040.327572
-7.743029,30,5041.53433
178.088464,30,5042.95145
0.0,30,5044.146924
0.0,30,5045.329557
0.0,30,5046.554857
0.0,30,5047.677808
0.0,30,5049.050885
0.0,30,5050.629134
75.349583,30,5051.989761
64.210823,30,5053.69262
100.734573,30,5054.798004
-9.792865,30,5056.003752
89.761174,30,5057.196819
87.374624,30,5058.429148
0.0,30,5059.495173
12.756736,30,5060.580902
129.839778,30,5061.782015
96.436293,30,5062.948131
0.0,30,5064.229628
0.0,30,5065.505005
0.0,30,5066.610097
0.0,30,5068.017882
43.782167,30,5069.429867
23.579087,30,5070.77259
0.0,30,5072.020257
0.0,30,5073.437705
0.0,30,5074.88362
-31.538155,30,5076.442815
24.414798,30,5078.290999
37.253837,30,5079.442687
110.422776,30,5081.044427
108.672983,30,5082.207813
114.409923,30,5083.278295
0.0,30,5084.364295
84.092397,30,5085.480759
115.896508,30,5086.935944
-151.793184,30,5088.459181
28.883595,30,5089.632519
93.497591,30,5090.692484
39.734611,30,5091.732656
54.959122,30,5092.792849
0.0,30,5093.96802
118.362973,30,5095.054284
-13.497945,30,5096.11598
27.242637,30,5097.696686
0.0,30,5098.757549
0.0,30,5099.80901
41.188558,30,5100.861689
97.820495,30,5101.949426
2.545063,30,5103.407768
20.181591,30,5104.805983
8.667537,30,5106.142128
88.594419,30,5107.595275
121.009214,30,5108.675889
91.301337,30,5109.745033
5.092806,30,5111.227177
146.82024,30,5112.716873
0.0,30,5113.962229
0.0,30,5115.266155
43.842832,30,5116.371435
-13.415972,30,5117.442073
-79.052427,30,5118.564606
18.516671,30,5119.636857
60.393753,30,5120.917989
-114.174182,30,5122.026587
0.0,30,5123.094237
0.0,30,5124.145103
5.255745,30,5125.175474
-15.944323,30,5126.265784
63.125375,30,5127.558182
-84.742443,30,5128.591486
17.477732,30,5129.639955
77.311179,30,5130.71646
-33.259275,30,5131.752269
0.0,30,5132.869876
141.827968,30,5133.927683
31.350272,30,5134.994512
18.516671,30,5136.07203
0.0,30,5137.117052
0.0,30,5138.177607
115.217095,30,5139.255524
0.0,30,5140.37451
0.0,30,5141.694163
174.592515,30,5142.747045
-9.208344,30,5143.8109
19.673391,30,5144.861175
36.646287,30,5145.948275
6.145368,30,5147.004797
168.610101,30,5148.061308
10.126944,30,5149.092933
-7.065666,30,5150.13752
0.0,30,5151.182103
88.886946,30,5152.233157
42.843628,30,5153.281429
0.0,30,5154.40637
78.019855,30,5155.440225
0.0,30,5156.547258
0.0,30,5157.640475
-39.149867,30,5158.724635
62.587189,30,5159.875483
0.0,30,5161.108648
38.825728,30,5162.349731
0.0,30,5163.749018
0.0,30,5165.60323
63.374543,30,5166.783229
25.554744,30,5167.89801
-40.0,30,5169.07686
48.432002,30,5170.989146
0.0,30,5172.217283
0.0,30,5173.314816
0.0,30,5174.531271
35.13182,30,5175.629294
0.0,30,5176.82441
0.0,30,5178.013633
0.0,30,5179.13023
47.712992,30,5180.432052
0.0,30,5181.614049
147.697832,30,5182.767315
4.209753,30,5183.967768
-1.032508,30,5185.147634
0.0,30,5186.305351
23.808767,30,5187.407673
-11.190319,30,5188.503513
-185.284906,30,5189.616194
65.499413,30,5190.760026
0.0,30,5191.863946
119.582863,30,5192.968154
0.0,30,5194.081993
27.696919,30,5195.187703
0.0,30,5196.27508
0.0,30,5197.402193
0.0,30,5198.541402
19.564436,30,5199.639139
22.394639,30,5200.806846
-56.213436,30,5201.909959
0.0,30,5203.004385
17.948821,30,5204.103011
158.873398,30,5205.478483
-20.0,30,5206.682759
0.0,30,5207.857167
0.0,30,5209.012985
0.0,30,5210.20069
96.436293,30,5211.424217
80.912186,30,5212.596944
0.0,30,5213.731611
0.0,30,5214.880203
0.0,30,5216.044348
61.642342,30,5217.285495
-66.730274,30,5218.464245
-10.051157,30,5219.662607
138.735525,30,5220.845886
44.78669,30,5222.031303
12.087642,30,5223.16839
-11.190319,30,5224.343108
127.060275,30,5225.477546
31.774003,30,5226.566865
0.0,30,5227.6915
0.0,30,5228.820392
102.81545,30,5229.973667
127.672156,30,5231.09744
127.060275,30,5232.221161
19.54866,30,5233.338238
24.725917,30,5234.457434
0.0,30,5235.577124
0.0,30,5236.673996
28.055197,30,5237.773254
137.471034,30,5238.845968
0.0,30,5239.930219
70.985167,30,5241.022297
116.376102,30,5242.131065
0.0,30,5243.253237
11.595159,30,5244.624709
66.279672,30,5245.80685
125.208389,30,5246.937231
0.0,30,5248.087375
65.026865,30,5249.166909
33.697631,30,5250.271088
0.0,30,5251.378664
19.54866,30,5252.505074
0.0,30,5253.628941
0.0,30,5254.739927
0.0,30,5255.863543
0.0,30,5257.009909
0.0,30,5258.144374
0.0,30,5259.268954
0.0,30,5260.402108
68.971248,30,5261.522357
0.0,30,5262.673924
40.480977,30,5263.75139
0.0,30,5264.846874
60.679436,30,5265.955255
0.0,30,5267.056417
0.0,30,5268.140029
0.0,30,5269.22084
-109.339326,30,5270.344229
0.0,30,5271.454358
0.0,30,5272.55582
162.788292,30,5273.700065
60.393753,30,5274.807739
29.310054,30,5275.961829
46.986886,30,5277.118801
22.741015,30,5278.530496
95.43529,30,5279.677513
-101.652169,30,5280.796645
157.604065,30,5281.915479
15.952583,30,5283.06445
122.160629,30,5284.415178
115.782724,30,5285.50352
0.0,30,5286.609665
0.0,30,5287.691755
77.879207,30,5288.790462
77.076245,30,5289.866267
145.70308,30,5290.993091
18.596299,30,5292.069697
0.0,30,5293.139246
4.603216,30,5294.234294
0.0,30,5295.333656
140.335014,30,5296.429127
0.0,30,5297.545647
115.599655,30,5298.634999
0.0,30,5299.730785
0.0,30,5300.845473
84.493369,30,5301.96535
2.185169,30,5303.059457
73.383562,30,5304.148538
68.224648,30,5305.230717
0.0,30,5306.356473
50.412882,30,5307.454442
61.510998,30,5308.537775
0.0,30,5309.624803
149.10571,30,5310.730487
142.598521,30,5311.813702
-82.114257,30,5312.912391
-90.477536,30,5313.992322
37.104694,30,5315.07334
0.0,30,5316.138136
131.62832,30,5317.218135
38.790509,30,5318.295701
44.15345,30,5319.391713
111.235283,30,5320.52161
0.0,30,5321.856387
0.0,30,5322.963735
0.0,30,5324.068201
48.790004,30,5325.167188
0.0,30,5326.274679
0.0,30,5327.392386
0.0,30,5328.471781
62.527048,30,5329.571638
0.0,30,5330.673786
47.308337,30,5331.758242
0.0,30,5332.858099
0.0,30,5333.961243
0.0,30,5335.123979
0.0,30,5336.232654
-7.640659,30,5337.329579
-19.116634,30,5338.453933
-45.383829,30,5339.556329
-37.762676,30,5340.655884
0.0,30,5341.756915
23.808767,30,5342.843954
8.417296,30,5343.946127
0.0,30,5345.039975
0.0,30,5346.13945
171.646298,30,5347.215761
18.656515,30,5348.276531
-79.617213,30,5349.353871
0.0,30,5350.442652
130.731557,30,5351.564096
0.0,30,5352.653
-23.449952,30,5353.726478
0.0,30,5354.804067
0.0,30,5355.893143
74.499662,30,5356.997129
99.375612,30,5358.098378
0.0,30,5359.414628
12.217116,30,5360.520115
47.936962,30,5361.645108
47.455885,30,5362.719726
0.0,30,5363.816793
-8.287601,30,5364.908801
0.0,30,5366.043738
0.0,30,5367.194229
105.873489,30,5368.321778
141.468715,30,5369.426721
-8.31325,30,5370.535536
56.937629,30,5371.640854
55.602263,30,5372.750961
39.735163,30,5373.885986
0.0,30,5374.984854
-28.031533,30,5376.350039
0.0,30,5377.787799
-33.209275,30,5379.229204
108.137721,30,5380.873577
134.879387,30,5382.559656
0.0,30,5384.145807
120.793842,30,5385.653851
0.0,30,5386.880517
174.214842,30,5387.98172
41.188558,30,5389.100831
0.0,30,5390.277636
0.0,30,5391.390686
5.185878,30,5392.524469
0.0,30,5393.651757
0.0,30,5394.75047
0.0,30,5395.914051
-61.478157,30,5397.136672
-0.010311,30,5398.544548
0.0,30,5399.970006
0.0,30,5401.772544
12.873552,30,5402.865535
0.0,30,5404.31289
139.64821,30,5405.483995
0.0,30,5406.586812
0.0,30,5407.681803
0.0,30,5408.809587
0.0,30,5409.898444
0.0,30,5410.995548
57.425209,30,5412.094428
19.564436,30,5413.173692
144.763492,30,5414.279968
23.81295,30,5415.408282
0.0,30,5416.505819
105.35069,30,5417.616569
62.116165,30,5418.783913
104.969331,30,5419.911176
79.955504,30,5421.073504
0.0,30,5422.197436
0.0,30,5423.305465
0.0,30,5424.420221
-11.190319,30,5425.513715
37.684147,30,5426.620111
0.0,30,5427.730901
-12.09755,30,5428.820295
0.0,30,5429.916099
-117.654074,30,5431.090767
-54.319565,30,5432.190802
0.0,30,5433.297055
0.0,30,5434.413366
-61.809377,30,5435.509466
0.0,30,5436.614477
66.293893,30,5437.708936
103.867711,30,5438.809211
21.150766,30,5440.188802
60.712574,30,5441.347543
0.0,30,5442.47343
65.539298,30,5443.607923
99.375612,30,5444.721906
0.0,30,5445.809775
-26.817626,30,5446.917066
29.482208,30,5447.990876
45.969438,30,5449.079998
19.54866,30,5450.219427
115.763799,30,5451.319294
0.0,30,5452.417052
33.345744,30,5453.518909
16.209844,30,5454.664552
0.0,30,5455.778105
0.0,30,5456.880587
0.0,30,5458.084706
115.217095,30,5459.168113
103.783241,30,5460.285838
0.0,30,5461.393718
0.0,30,5462.488707
119.885931,30,5463.589634
47.631061,30,5464.786297
0.0,30,5465.928944
95.686587,30,5467.026987
89.692469,30,5468.144031
28.188636,30,5469.267238
-104.376149,30,5470.410994
-21.687558,30,5471.51918
12.347654,30,5472.628044
0.0,30,5473.718074
-23.747372,30,5474.8196
12.848313,30,5475.911398
0.0,30,5477.016527
0.0,30,5478.41403
64.210823,30,5479.60308
115.04143,30,5480.815874
0.0,30,5481.945161
102.153854,30,5483.050186
0.0,30,5484.144877
12.274945,30,5485.2357
0.0,30,5486.33748
86.944677,30,5487.446238
0.0,30,5488.556385
67.144737,30,5489.680867
0.0,30,5490.815033
0.0,30,5491.929738
145.048268,30,5493.043282
0.0,30,5494.124297
75.802298,30,5495.248045
142.984268,30,5496.373909
109.030608,30,5497.508562
0.0,30,5498.606358
0.0,30,5499.730776
0.0,30,5500.832252
155.878746,30,5501.95295
0.0,30,5503.087844
0.0,30,5504.291751
0.0,30,5505.427753
0.0,30,5506.582582
42.704883,30,5507.774516
-0.010311,30,5508.882959
18.9669,30,5510.036989
33.537334,30,5511.169119
42.145426,30,5512.309559
18.596299,30,5513.396227
0.0,30,5514.502876
56.972828,30,5515.589574
34.84538,30,5516.951371
